Date,QQQ,SPY
2022-05-24,281.8572082519531,378.1346435546875
2022-05-25,285.8018798828125,381.4754333496094
2022-05-26,293.72064208984375,389.0978088378906
2022-05-27,303.3075256347656,398.6498107910156
2022-05-31,302.5029296875,396.4130554199219
2022-06-01,300.265625,393.2066650390625
2022-06-02,308.4885559082031,400.6946716308594
2022-06-03,300.4618835449219,394.1186218261719
2022-06-06,301.4627990722656,395.31866455078125
2022-06-07,304.0630798339844,399.110595703125
2022-06-08,301.8749694824219,394.7715148925781
2022-06-09,293.78924560546875,385.3826599121094
2022-06-10,283.4272155761719,374.2082214355469
2022-06-13,270.2489013671875,360.00018310546875
2022-06-14,270.739501953125,358.9154357910156
2022-06-15,277.5003662109375,364.03228759765625
2022-06-16,266.30426025390625,351.9842529296875
2022-06-17,269.54241943359375,352.74298095703125
2022-06-21,276.3427734375,361.6228332519531
2022-06-22,275.939697265625,360.9672546386719
2022-06-23,280.0491943359375,364.5056457519531
2022-06-24,289.6447448730469,376.0946350097656
2022-06-27,287.52117919921875,374.6580810546875
2022-06-28,278.7613830566406,367.002685546875
2022-06-29,279.0169677734375,366.703857421875
2022-06-30,275.5563049316406,363.72467041015625
2022-07-01,277.3750915527344,367.5715637207031
2022-07-05,282.12371826171875,368.2657470703125
2022-07-06,283.9326171875,369.509521484375
2022-07-07,290.00848388671875,375.043701171875
2022-07-08,290.3722839355469,374.7352600097656
2022-07-11,284.168701171875,370.4543762207031
2022-07-12,281.41583251953125,367.17633056640625
2022-07-13,280.8357849121094,365.2480163574219
2022-07-14,281.838623046875,364.3609619140625
2022-07-15,286.9509582519531,371.32220458984375
2022-07-18,284.5225830078125,368.2561340332031
2022-07-19,293.2725830078125,378.2060852050781
2022-07-20,297.9228820800781,380.6164855957031
2022-07-21,302.1995544433594,384.4924011230469
2022-07-22,296.9004211425781,380.9250183105469
2022-07-25,295.20941162109375,381.3878479003906
2022-07-26,289.4088134765625,376.87567138671875
2022-07-27,301.6391296386719,386.6617736816406
2022-07-28,304.58856201171875,391.5114440917969
2022-07-29,310.143310546875,397.2191467285156
2022-08-01,309.95654296875,396.0428771972656
2022-08-02,309.0323791503906,393.4300537109375
2022-08-03,317.4481201171875,399.5909729003906
2022-08-04,318.9326477050781,399.321044921875
2022-08-05,316.32733154296875,398.6460876464844
2022-08-08,315.3049011230469,398.1832580566406
2022-08-09,311.7360534667969,396.60211181640625
2022-08-10,320.4368896484375,404.93231201171875
2022-08-11,318.6181335449219,404.93231201171875
2022-08-12,324.82177734375,411.78741455078125
2022-08-15,327.4467468261719,413.48431396484375
2022-08-16,326.6798400878906,414.2941589355469
2022-08-17,322.9537353515625,411.3535461425781
2022-08-18,323.7304382324219,412.5491027832031
2022-08-19,317.41864013671875,407.0052490234375
2022-08-22,309.0619201660156,398.5303955078125
2022-08-23,308.8063049316406,397.5661926269531
2022-08-24,309.7009582519531,398.8388977050781
2022-08-25,315.177001953125,404.4695129394531
2022-08-26,302.2585144042969,390.778564453125
2022-08-29,299.2795715332031,388.1946716308594
2022-08-30,295.94671630859375,383.9332580566406
2022-08-31,294.22625732421875,381.0118103027344
2022-09-01,294.35400390625,382.2073669433594
2022-09-02,290.1953430175781,378.17718505859375
2022-09-06,288.1110534667969,376.7502746582031
2022-09-07,293.9313049316406,383.51861572265625
2022-09-08,295.45513916015625,386.0254211425781
2022-09-09,301.9143981933594,392.0223693847656
2022-09-12,305.5028991699219,396.23565673828125
2022-09-13,288.75006103515625,379.0063781738281
2022-09-14,291.0408630371094,380.4526062011719
2022-09-15,286.1939697265625,376.13323974609375
2022-09-16,284.44390869140625,373.2637634277344
2022-09-19,286.6589660644531,376.15838623046875
2022-09-20,284.37396240234375,371.8406066894531
2022-09-21,279.2820129394531,365.3542785644531
2022-09-22,275.84466552734375,362.285400390625
2022-09-23,271.35345458984375,356.21539306640625
2022-09-26,270.23065185546875,352.69146728515625
2022-09-27,270.3389892578125,351.7911071777344
2022-09-28,275.71661376953125,358.71307373046875
2022-09-29,267.76837158203125,351.2199401855469
2022-09-30,263.2279357910156,345.788818359375
2022-10-03,269.40325927734375,354.9181213378906
2022-10-04,277.8735656738281,365.9158020019531
2022-10-05,277.7258605957031,365.0638732910156
2022-10-06,275.5393371582031,361.2980041503906
2022-10-07,265.0401611328125,351.2199401855469
2022-10-10,262.3907165527344,348.5382385253906
2022-10-11,258.7859191894531,346.3310241699219
2022-10-12,258.6972961425781,345.1885986328125
2022-10-13,264.7643737792969,354.29852294921875
2022-10-14,256.80633544921875,346.2244873046875
2022-10-17,265.2864074707031,355.12139892578125
2022-10-18,267.38427734375,359.2939453125
2022-10-19,266.4091491699219,356.747802734375
2022-10-20,265.04998779296875,353.75640869140625
2022-10-21,271.26483154296875,362.35321044921875
2022-10-24,274.2491149902344,366.787109375
2022-10-25,279.92218017578125,372.6441955566406
2022-10-26,273.7369079589844,369.8366394042969
2022-10-27,268.7532958984375,367.8617248535156
2022-10-28,276.9773254394531,376.6134033203125
2022-10-31,273.75665283203125,373.8930358886719
2022-11-01,270.9594421386719,372.25689697265625
2022-11-02,261.6717529296875,362.9146423339844
2022-11-03,256.56005859375,359.1777648925781
2022-11-04,260.6867980957031,364.3475036621094
2022-11-07,263.55291748046875,367.8327331542969
2022-11-08,265.4735107421875,369.81732177734375
2022-11-09,259.3473815917969,362.1982727050781
2022-11-10,278.48419189453125,382.1025695800781
2022-11-11,283.6156005859375,385.8008117675781
2022-11-14,281.13360595703125,382.51885986328125
2022-11-15,285.0240478515625,385.7814025878906
2022-11-16,281.13360595703125,382.83837890625
2022-11-17,280.5131530761719,381.66693115234375
2022-11-18,280.52294921875,383.3998107910156
2022-11-21,277.6371765136719,382.0057678222656
2022-11-22,281.6358947753906,387.1463928222656
2022-11-23,284.46258544921875,389.5860595703125
2022-11-25,282.5913391113281,389.4989318847656
2022-11-28,278.4447937011719,383.2836608886719
2022-11-29,276.33709716796875,382.6253356933594
2022-11-30,288.93414306640625,394.67828369140625
2022-12-01,289.2887268066406,394.3879089355469
2022-12-02,288.1363830566406,393.9328918457031
2022-12-05,283.30047607421875,386.8462829589844
2022-12-06,277.4303894042969,381.2699890136719
2022-12-07,276.2976989746094,380.6213684082031
2022-12-08,279.5676574707031,383.60308837890625
2022-12-09,277.784912109375,380.7375793457031
2022-12-12,281.271484375,386.22674560546875
2022-12-13,284.295166015625,389.1503601074219
2022-12-14,282.1875,386.6623840332031
2022-12-15,272.7126159667969,377.2039489746094
2022-12-16,270.1124267578125,372.7506408691406
2022-12-19,266.31640625,369.5898132324219
2022-12-20,266.1090393066406,370.0955505371094
2022-12-21,269.9693298339844,375.62945556640625
2022-12-22,263.36444091796875,370.2706298828125
2022-12-23,263.95684814453125,372.4005432128906
2022-12-27,260.2249450683594,370.93194580078125
2022-12-28,256.78924560546875,366.3220520019531
2022-12-29,263.0485534667969,372.9159851074219
2022-12-30,262.89056396484375,371.9336853027344
